subcode	gender m f	picOrder	picCode jpg	expTrials	picCateg valFatSugFruVeg	picCateg code	valence	arousal	dominance	craving
s022bm220399030299	f	4	2308.jpg	17	neu	2	5	5	5	1
s022bm220399030299	f	4	1722.jpg	18	pleas	1	9	5	5	1
s022bm220399030299	f	4	2703.jpg	19	unpl	3	1	5	1	1
s022bm220399030299	f	4	sug_4009.JPG	20	sug	5	5	1	5	1
s022bm220399030299	f	4	9163.jpg	21	unpl	3	1	5	1	1
s022bm220399030299	f	4	fru_5515.JPG	22	fru	6	5	1	5	1
s022bm220399030299	f	4	2382.jpg	23	neu	2	5	1	5	1
s022bm220399030299	f	4	veg_0109.JPG	24	veg	7	5	1	5	1
s022bm220399030299	f	4	8496.jpg	25	pleas	1	9	5	5	1
s022bm220399030299	f	4	veg_0002.JPG	26	veg	7	5	1	5	1
s022bm220399030299	f	4	9250.jpg	27	unpl	3	1	5	1	1
s022bm220399030299	f	4	fat_0721.JPG	28	fat	4	5	1	5	1
s022bm220399030299	f	4	2071.jpg	29	pleas	1	9	5	5	1
s022bm220399030299	f	4	fru_1902.JPG	30	fru	6	5	5	5	1
s022bm220399030299	f	4	2800.jpg	31	unpl	3	1	5	5	1
s022bm220399030299	f	4	2579.jpg	32	neu	2	5	1	5	1
s022bm220399030299	f	4	sug_0014.JPG	33	sug	5	5	5	5	1
s022bm220399030299	f	4	2075.jpg	34	pleas	1	5	5	5	1
s022bm220399030299	f	4	9254.jpg	35	unpl	3	1	5	1	1
s022bm220399030299	f	4	5621.jpg	36	pleas	1	5	1	5	1
s022bm220399030299	f	4	veg_0198.JPG	37	veg	7	5	1	5	1
s022bm220399030299	f	4	2900.jpg	38	unpl	3	3	5	5	1
s022bm220399030299	f	4	2570.jpg	39	neu	2	5	5	5	1
s022bm220399030299	f	4	fru_0683.JPG	40	fru	6	5	1	5	2
s022bm220399030299	f	4	2390.jpg	41	neu	2	1	5	5	1
s022bm220399030299	f	4	fat_0107.JPG	42	fat	4	5	5	5	3
s022bm220399030299	f	4	8370.jpg	43	pleas	1	5	5	5	1
s022bm220399030299	f	4	2411.jpg	44	neu	2	5	1	5	1
s022bm220399030299	f	4	fru_5595.JPG	45	fru	6	5	1	5	1
s022bm220399030299	f	4	9421.jpg	46	unpl	3	1	5	5	1
s022bm220399030299	f	4	fru_5782.JPG	47	fru	6	5	5	5	1
s022bm220399030299	f	4	9530.jpg	48	unpl	3	1	5	3	1
s022bm220399030299	f	4	2580.jpg	49	neu	2	3	5	5	1
s022bm220399030299	f	4	veg_0125.JPG	50	veg	7	5	1	5	1
s022bm220399030299	f	4	8499.jpg	51	pleas	1	7	7	5	1
s022bm220399030299	f	4	9423.jpg	52	unpl	3	1	5	3	1
s022bm220399030299	f	4	fru_0593.JPG	53	fru	6	5	1	5	1
s022bm220399030299	f	4	9520.jpg	54	unpl	3	1	5	3	1
s022bm220399030299	f	4	sug_0116.JPG	55	sug	5	5	1	5	1
s022bm220399030299	f	4	2045.jpg	56	pleas	1	7	3	5	1
s022bm220399030299	f	4	fat_5557.JPG	57	fat	4	5	5	5	3
s022bm220399030299	f	4	2745.1.jpg	58	neu	2	5	5	5	1
s022bm220399030299	f	4	fat_0012.JPG	59	fat	4	5	5	5	1
s022bm220399030299	f	4	2347.jpg	60	pleas	1	7	3	5	1
s022bm230499160699	f	4	2038.jpg	1	neu	2	7	1	5	1
s022bm230499160699	f	4	sug_0150.JPG	2	sug	5	5	1	5	4
s022bm230499160699	f	4	2036.jpg	3	neu	2	5	1	5	3
s022bm230499160699	f	4	1710.jpg	4	pleas	1	7	1	5	1
s022bm230499160699	f	4	sug_0099.jpg	5	sug	5	5	1	5	3
s022bm230499160699	f	4	8490.jpg	6	pleas	1	5	1	5	1
s022bm230499160699	f	4	veg_0148.jpg	7	veg	7	7	1	5	3
s022bm230499160699	f	4	2683.jpg	8	unpl	3	1	9	1	1
s022bm230499160699	f	4	2273.jpg	9	neu	2	5	3	5	1
s022bm230499160699	f	4	fat_0118.JPG	10	fat	4	7	1	5	3
s022bm230499160699	f	4	2095.jpg	11	unpl	3	1	7	3	1
s022bm230499160699	f	4	fat_0038.JPG	12	fat	4	5	1	5	1
s022bm230499160699	f	4	8185.jpg	13	pleas	1	9	5	5	1
s022bm230499160699	f	4	veg_0118.JPG	14	veg	7	5	1	5	3
s022bm230499160699	f	4	2393.jpg	15	neu	2	5	1	5	1
s022bm230499160699	f	4	sug_0166.JPG	16	sug	5	5	1	5	1
s022bm230499160699	f	4	2308.jpg	17	neu	2	3	3	3	1
s022bm230499160699	f	4	1722.jpg	18	pleas	1	5	1	5	1
s022bm230499160699	f	4	2703.jpg	19	unpl	3	1	5	1	1
s022bm230499160699	f	4	sug_4009.JPG	20	sug	5	5	1	5	1
s022bm230499160699	f	4	9163.jpg	21	unpl	3	1	5	2	1
s022bm230499160699	f	4	fru_5515.JPG	22	fru	6	5	1	5	1
s022bm230499160699	f	4	2382.jpg	23	neu	2	9	3	5	1
s022bm230499160699	f	4	veg_0109.JPG	24	veg	7	5	1	5	3
s022bm230499160699	f	4	8496.jpg	25	pleas	1	5	1	5	1
s022bm230499160699	f	4	veg_0002.JPG	26	veg	7	5	1	5	1
s022bm230499160699	f	4	9250.jpg	27	unpl	3	3	7	3	1
s022bm230499160699	f	4	fat_0721.JPG	28	fat	4	5	1	5	1
s022bm230499160699	f	4	2071.jpg	29	pleas	1	5	1	5	1
s022bm230499160699	f	4	fru_1902.JPG	30	fru	6	5	1	5	2
s022bm230499160699	f	4	2800.jpg	31	unpl	3	1	9	1	1
s022bm230499160699	f	4	2579.jpg	32	neu	2	5	1	5	1
s022bm230499160699	f	4	sug_0014.JPG	33	sug	5	5	1	5	1
s022bm230499160699	f	4	2075.jpg	34	pleas	1	7	1	5	1
s022bm230499160699	f	4	9254.jpg	35	unpl	3	3	5	3	1
s022bm230499160699	f	4	5621.jpg	36	pleas	1	3	3	5	1
s022bm230499160699	f	4	veg_0198.JPG	37	veg	7	5	1	5	2
s022bm230499160699	f	4	2900.jpg	38	unpl	3	3	8	5	1
s022bm230499160699	f	4	2570.jpg	39	neu	2	5	1	5	1
s022bm230499160699	f	4	fru_0683.JPG	40	fru	6	5	1	5	2
s022bm230499160699	f	4	2390.jpg	41	neu	2	5	1	5	1
s022bm230499160699	f	4	fat_0107.JPG	42	fat	4	5	1	5	2
s022bm230499160699	f	4	8370.jpg	43	pleas	1	5	3	5	1
s022bm230499160699	f	4	2411.jpg	44	neu	2	5	1	5	1
s022bm230499160699	f	4	fru_5595.JPG	45	fru	6	5	1	5	2
s022bm230499160699	f	4	9421.jpg	46	unpl	3	5	5	4	1
s022bm230499160699	f	4	fru_5782.JPG	47	fru	6	5	1	5	1
s022bm230499160699	f	4	9530.jpg	48	unpl	3	3	3	2	1
s022bm230499160699	f	4	2580.jpg	49	neu	2	7	1	3	1
s022bm230499160699	f	4	veg_0125.JPG	50	veg	7	5	1	5	2
s022bm230499160699	f	4	8499.jpg	51	pleas	1	5	2	5	1
s022bm230499160699	f	4	9423.jpg	52	unpl	3	5	7	4	1
s022bm230499160699	f	4	fru_0593.JPG	53	fru	6	5	1	5	2
s022bm230499160699	f	4	9520.jpg	54	unpl	3	1	3	1	1
s022bm230499160699	f	4	sug_0116.JPG	55	sug	5	5	1	5	1
s022bm230499160699	f	4	2045.jpg	56	pleas	1	5	1	5	1
s022bm230499160699	f	4	fat_5557.JPG	57	fat	4	5	1	5	2
s022bm230499160699	f	4	2745.1.jpg	58	neu	2	5	1	5	1
s022bm230499160699	f	4	fat_0012.JPG	59	fat	4	5	1	5	2
s022bm230499160699	f	4	2347.jpg	60	pleas	1	5	3	5	1
s022bm240798220798	f	4	2038.jpg	1	neu	2	5	1	5	1
s022bm240798220798	f	4	sug_0150.JPG	2	sug	5	9	9	9	9
s022bm240798220798	f	4	2036.jpg	3	neu	2	9	7	5	7
s022bm240798220798	f	4	1710.jpg	4	pleas	1	9	9	9	1
s022bm240798220798	f	4	sug_0099.jpg	5	sug	5	9	9	9	9
s022bm240798220798	f	4	8490.jpg	6	pleas	1	7	9	7	1
s022bm240798220798	f	4	veg_0148.jpg	7	veg	7	7	7	7	7
s022bm240798220798	f	4	2683.jpg	8	unpl	3	1	9	1	1
s022bm240798220798	f	4	2273.jpg	9	neu	2	5	5	5	5
s022bm240798220798	f	4	fat_0118.JPG	10	fat	4	9	9	7	9
s022bm240798220798	f	4	2095.jpg	11	unpl	3	1	1	1	1
s022bm240798220798	f	4	fat_0038.JPG	12	fat	4	9	9	9	9
s022bm240798220798	f	4	8185.jpg	13	pleas	1	5	9	5	1
s022bm240798220798	f	4	veg_0118.JPG	14	veg	7	5	5	5	9
s022bm240798220798	f	4	2393.jpg	15	neu	2	5	5	5	5
s022bm240798220798	f	4	sug_0166.JPG	16	sug	5	9	9	9	9
s022bm240798220798	f	4	2308.jpg	17	neu	2	5	5	5	1
s022bm240798220798	f	4	1722.jpg	18	pleas	1	9	9	9	1
s022bm240798220798	f	4	2703.jpg	19	unpl	3	1	1	1	1
s022bm240798220798	f	4	sug_4009.JPG	20	sug	5	9	9	9	9
s022bm240798220798	f	4	9163.jpg	21	unpl	3	1	1	1	1
s022bm240798220798	f	4	fru_5515.JPG	22	fru	6	9	9	7	9
s022bm240798220798	f	4	2382.jpg	23	neu	2	5	5	5	1
s022bm240798220798	f	4	veg_0109.JPG	24	veg	7	7	3	7	9
s022bm240798220798	f	4	8496.jpg	25	pleas	1	9	5	9	1
s022bm240798220798	f	4	veg_0002.JPG	26	veg	7	5	5	5	9
s022bm240798220798	f	4	9250.jpg	27	unpl	3	1	1	1	1
s022bm240798220798	f	4	fat_0721.JPG	28	fat	4	7	5	5	7
s022bm240798220798	f	4	2071.jpg	29	pleas	1	9	5	9	1
s022bm240798220798	f	4	fru_1902.JPG	30	fru	6	9	9	9	9
s022bm240798220798	f	4	2800.jpg	31	unpl	3	1	1	1	1
s022bm240798220798	f	4	2579.jpg	32	neu	2	5	5	5	5
s022bm240798220798	f	4	sug_0014.JPG	33	sug	5	9	7	9	9
s022bm240798220798	f	4	2075.jpg	34	pleas	1	7	5	5	1
s022bm240798220798	f	4	9254.jpg	35	unpl	3	1	1	1	1
s022bm240798220798	f	4	5621.jpg	36	pleas	1	5	9	5	1
s022bm240798220798	f	4	veg_0198.JPG	37	veg	7	7	7	3	7
s022bm240798220798	f	4	2900.jpg	38	unpl	3	1	3	3	1
s022bm240798220798	f	4	2570.jpg	39	neu	2				
s022bm240798220798	f	4	fru_0683.JPG	40	fru	6	9	9	9	9
s022bm240798220798	f	4	2390.jpg	41	neu	2	5	1	5	1
s022bm240798220798	f	4	fat_0107.JPG	42	fat	4	9	9	9	9
s022bm240798220798	f	4	8370.jpg	43	pleas	1	7	9	7	1
s022bm240798220798	f	4	2411.jpg	44	neu	2	5	9	5	1
s022bm240798220798	f	4	fru_5595.JPG	45	fru	6	9	9	9	9
s022bm240798220798	f	4	9421.jpg	46	unpl	3	1	7	3	1
s022bm240798220798	f	4	fru_5782.JPG	47	fru	6	9	9	9	9
s022bm240798220798	f	4	9530.jpg	48	unpl	3	1	1	1	1
s022bm240798220798	f	4	2580.jpg	49	neu	2	3	5	5	3
s022bm240798220798	f	4	veg_0125.JPG	50	veg	7	7	7	7	3
s022bm240798220798	f	4	8499.jpg	51	pleas	1	7	9	5	1
s022bm240798220798	f	4	9423.jpg	52	unpl	3	1	1	1	1
s022bm240798220798	f	4	fru_0593.JPG	53	fru	6	9	9	9	9
s022bm240798220798	f	4	9520.jpg	54	unpl	3	1	1	1	1
s022bm240798220798	f	4	sug_0116.JPG	55	sug	5	7	7	7	3
s022bm240798220798	f	4	2045.jpg	56	pleas	1	7	3	7	1
s022bm240798220798	f	4	fat_5557.JPG	57	fat	4	9	9	9	9
s022bm240798220798	f	4	2745.1.jpg	58	neu	2	5	5	5	5
s022bm240798220798	f	4	fat_0012.JPG	59	fat	4				
s022bm240798220798	f	4	2347.jpg	60	pleas	1	9	9	9	1
s022bm2808980803--	f	4	2038.jpg	1	neu	2	9	7	5	9
s022bm2808980803--	f	4	sug_0150.JPG	2	sug	5	9	7	5	7
s022bm2808980803--	f	4	2036.jpg	3	neu	2	5	3	3	9
s022bm2808980803--	f	4	1710.jpg	4	pleas	1	9	9	9	3
s022bm2808980803--	f	4	sug_0099.jpg	5	sug	5	9	7	3	1
s022bm2808980803--	f	4	8490.jpg	6	pleas	1				
s022bm2808980803--	f	4	veg_0148.jpg	7	veg	7	9	1	3	9
s022bm2808980803--	f	4	2683.jpg	8	unpl	3	1	1	3	7
s022bm2808980803--	f	4	2273.jpg	9	neu	2	7	7	3	3
s022bm2808980803--	f	4	fat_0118.JPG	10	fat	4	9	9	3	9
s022bm2808980803--	f	4	2095.jpg	11	unpl	3	3	1	5	3
s022bm2808980803--	f	4	fat_0038.JPG	12	fat	4	9	7	3	5
s022bm2808980803--	f	4	8185.jpg	13	pleas	1	1	7	7	9
s022bm2808980803--	f	4	veg_0118.JPG	14	veg	7	9	9	1	9
s022bm2808980803--	f	4	2393.jpg	15	neu	2	7	3	5	3
s022bm2808980803--	f	4	sug_0166.JPG	16	sug	5	9	7	3	7
s022bm2808980803--	f	4	2308.jpg	17	neu	2	9	9	1	9
s022bm2808980803--	f	4	1722.jpg	18	pleas	1	9	9	3	9
s022bm2808980803--	f	4	2703.jpg	19	unpl	3	1	3	5	1
s022bm2808980803--	f	4	sug_4009.JPG	20	sug	5	7	9	3	9
s022bm2808980803--	f	4	9163.jpg	21	unpl	3	3	3	7	3
s022bm2808980803--	f	4	fru_5515.JPG	22	fru	6	7	9	3	9
s022bm2808980803--	f	4	2382.jpg	23	neu	2	9	5	1	5
s022bm2808980803--	f	4	veg_0109.JPG	24	veg	7	9	7	1	7
s022bm2808980803--	f	4	8496.jpg	25	pleas	1	9	3	9	5
s022bm2808980803--	f	4	veg_0002.JPG	26	veg	7	7	9	1	9
s022bm2808980803--	f	4	9250.jpg	27	unpl	3	9	1	3	1
s022bm2808980803--	f	4	fat_0721.JPG	28	fat	4	5	7	5	7
s022bm2808980803--	f	4	2071.jpg	29	pleas	1	9	5	1	9
s022bm2808980803--	f	4	fru_1902.JPG	30	fru	6	9	5	3	7
s022bm2808980803--	f	4	2800.jpg	31	unpl	3	3	3	7	3
s022bm2808980803--	f	4	2579.jpg	32	neu	2	5	3	5	3
s022bm2808980803--	f	4	sug_0014.JPG	33	sug	5	9	9	3	9
s022bm2808980803--	f	4	2075.jpg	34	pleas	1	9	5	5	5
s022bm2808980803--	f	4	9254.jpg	35	unpl	3	1	3	5	3
s022bm2808980803--	f	4	5621.jpg	36	pleas	1	9	3	1	3
s022bm2808980803--	f	4	veg_0198.JPG	37	veg	7	7	7	3	9
s022bm2808980803--	f	4	2900.jpg	38	unpl	3	1	7	5	1
s022bm2808980803--	f	4	2570.jpg	39	neu	2	5	3		3
s022bm2808980803--	f	4	fru_0683.JPG	40	fru	6	7	5	5	5
s022bm2808980803--	f	4	2390.jpg	41	neu	2	7	7	5	7
s022bm2808980803--	f	4	fat_0107.JPG	42	fat	4	5		5	
s022bm2808980803--	f	4	8370.jpg	43	pleas	1	9	7	5	7
s022bm2808980803--	f	4	2411.jpg	44	neu	2	5	1	5	1
s022bm2808980803--	f	4	fru_5595.JPG	45	fru	6	5		5	
s022bm2808980803--	f	4	9421.jpg	46	unpl	3	5	3	5	3
s022bm2808980803--	f	4	fru_5782.JPG	47	fru	6	5	7	5	7
s022bm2808980803--	f	4	9530.jpg	48	unpl	3	1	3	5	3
s022bm2808980803--	f	4	2580.jpg	49	neu	2	9	5	3	5
s022bm2808980803--	f	4	veg_0125.JPG	50	veg	7			5	5
s022bm2808980803--	f	4	8499.jpg	51	pleas	1	7	1	3	1
s022bm2808980803--	f	4	9423.jpg	52	unpl	3	3	1	7	3
s022bm2808980803--	f	4	fru_0593.JPG	53	fru	6	1	5	9	5
s022bm2808980803--	f	4	9520.jpg	54	unpl	3	3		7	
s022bm2808980803--	f	4	sug_0116.JPG	55	sug	5	9	7	1	7
s022bm2808980803--	f	4	2045.jpg	56	pleas	1	7	9	3	9
s022bm2808980803--	f	4	fat_5557.JPG	57	fat	4	9	9	1	9
s022bm2808980803--	f	4	2745.1.jpg	58	neu	2	5	3	7	3
s022bm2808980803--	f	4	fat_0012.JPG	59	fat	4	9	3	3	7
s022bm2808980803--	f	4	2347.jpg	60	pleas	1	9	3	1	3
s022bm280898240798	f	4	2038.jpg	1	neu	2		1	9	
s022bm280898240798	f	4	sug_0150.JPG	2	sug	5	5			1
s022bm280898240798	f	4	2036.jpg	3	neu	2	5		1	1
s022bm280898240798	f	4	1710.jpg	4	pleas	1	9	5	5	1
s022bm280898240798	f	4	sug_0099.jpg	5	sug	5	5	1		1
s022bm280898240798	f	4	8490.jpg	6	pleas	1	9	9	3	1
s022bm280898240798	f	4	veg_0148.jpg	7	veg	7	5	1	5	1
s022bm280898240798	f	4	2683.jpg	8	unpl	3	1	9	1	1
s022bm280898240798	f	4	2273.jpg	9	neu	2	7	1	9	1
s022bm280898240798	f	4	fat_0118.JPG	10	fat	4	5	1	5	1
s022bm280898240798	f	4	2095.jpg	11	unpl	3	1	5	1	1
s022bm280898240798	f	4	fat_0038.JPG	12	fat	4	7	1	9	3
s022bm280898240798	f	4	8185.jpg	13	pleas	1	1	9	3	3
s022bm280898240798	f	4	veg_0118.JPG	14	veg	7	1	1	5	1
s022bm280898240798	f	4	2393.jpg	15	neu	2	5	1	9	1
s022bm280898240798	f	4	sug_0166.JPG	16	sug	5	5	1	7	3
s022bm280898240798	f	4	2308.jpg	17	neu	2	9	5	9	1
s022bm280898240798	f	4	1722.jpg	18	pleas	1	9	5	9	1
s022bm280898240798	f	4	2703.jpg	19	unpl	3	3	1	1	1
s022bm280898240798	f	4	sug_4009.JPG	20	sug	5	5	1	9	1
s022bm280898240798	f	4	9163.jpg	21	unpl	3	3	9	1	1
s022bm280898240798	f	4	fru_5515.JPG	22	fru	6	7	1	9	3
s022bm280898240798	f	4	2382.jpg	23	neu	2	7	1	9	1
s022bm280898240798	f	4	veg_0109.JPG	24	veg	7	7	1	9	5
s022bm280898240798	f	4	8496.jpg	25	pleas	1	9	3	9	1
s022bm280898240798	f	4	veg_0002.JPG	26	veg	7	3	1	5	1
s022bm280898240798	f	4	9250.jpg	27	unpl	3	1	3	1	1
s022bm280898240798	f	4	fat_0721.JPG	28	fat	4	5	1	9	1
s022bm280898240798	f	4	2071.jpg	29	pleas	1	9	3	9	1
s022bm280898240798	f	4	fru_1902.JPG	30	fru	6	9	1	9	3
s022bm280898240798	f	4	2800.jpg	31	unpl	3	1	1	1	1
s022bm280898240798	f	4	2579.jpg	32	neu	2	5	1	5	1
s022bm280898240798	f	4	sug_0014.JPG	33	sug	5	3	1	5	1
s022bm280898240798	f	4	2075.jpg	34	pleas	1	7	1	7	1
s022bm280898240798	f	4	9254.jpg	35	unpl	3	1	5	1	1
s022bm280898240798	f	4	5621.jpg	36	pleas	1	7	5	5	1
s022bm280898240798	f	4	veg_0198.JPG	37	veg	7	1	1	5	1
s022bm280898240798	f	4	2900.jpg	38	unpl	3	1	3	3	1
s022bm280898240798	f	4	2570.jpg	39	neu	2	5	1	5	1
s022bm280898240798	f	4	fru_0683.JPG	40	fru	6	5	1	5	3
s022bm280898240798	f	4	2390.jpg	41	neu	2	5	1	5	1
s022bm280898240798	f	4	fat_0107.JPG	42	fat	4	5	1	5	3
s022bm280898240798	f	4	8370.jpg	43	pleas	1	7	1	7	1
s022bm280898240798	f	4	2411.jpg	44	neu	2	7	1	5	1
s022bm280898240798	f	4	fru_5595.JPG	45	fru	6	5	1	5	1
s022bm280898240798	f	4	9421.jpg	46	unpl	3	1	3	3	1
s022bm280898240798	f	4	fru_5782.JPG	47	fru	6	5	1	5	1
s022bm280898240798	f	4	9530.jpg	48	unpl	3	1	5	3	1
s022bm280898240798	f	4	2580.jpg	49	neu	2	7	1	9	1
s022bm280898240798	f	4	veg_0125.JPG	50	veg	7	7		7	3
s022bm280898240798	f	4	8499.jpg	51	pleas	1	9	9	9	1
s022bm280898240798	f	4	9423.jpg	52	unpl	3	1	3	1	1
s022bm280898240798	f	4	fru_0593.JPG	53	fru	6	5	1	5	1
s022bm280898240798	f	4	9520.jpg	54	unpl	3	1	7	3	1
s022bm280898240798	f	4	sug_0116.JPG	55	sug	5	5	1	5	1
s022bm280898240798	f	4	2045.jpg	56	pleas	1	7	3	9	1
s022bm280898240798	f	4	fat_5557.JPG	57	fat	4	7	1	7	4
s022bm280898240798	f	4	2745.1.jpg	58	neu	2	7	1	5	1
s022bm280898240798	f	4	fat_0012.JPG	59	fat	4	5	1	5	1
s022bm280898240798	f	4	2347.jpg	60	pleas	1	9	1	5	1
s022bm300599280799	f	4	2038.jpg	1	neu	2	5	1	1	1
s022bm300599280799	f	4	sug_0150.JPG	2	sug	5	3	3	3	5
s022bm300599280799	f	4	2036.jpg	3	neu	2	7	3	5	3
s022bm300599280799	f	4	1710.jpg	4	pleas	1	9	3	3	1
s022bm300599280799	f	4	sug_0099.jpg	5	sug	5	5	5	1	7
s022bm300599280799	f	4	8490.jpg	6	pleas	1	9	7	7	1
s022bm300599280799	f	4	veg_0148.jpg	7	veg	7	5	5	1	1
s022bm300599280799	f	4	2683.jpg	8	unpl	3	1	5	1	1
s022bm300599280799	f	4	2273.jpg	9	neu	2	5	3	1	1
s022bm300599280799	f	4	fat_0118.JPG	10	fat	4	7	7	5	7
s022bm300599280799	f	4	2095.jpg	11	unpl	3	1	7	1	1
s022bm300599280799	f	4	fat_0038.JPG	12	fat	4	7	7	7	7
s022bm300599280799	f	4	8185.jpg	13	pleas	1	5	9	1	1
s022bm300599280799	f	4	veg_0118.JPG	14	veg	7	7	5	5	5
s022bm300599280799	f	4	2393.jpg	15	neu	2	5	1	1	1
s022bm300599280799	f	4	sug_0166.JPG	16	sug	5	7	5	5	7
s022bm300599280799	f	4	2308.jpg	17	neu	2	7	3	7	1
s022bm300599280799	f	4	1722.jpg	18	pleas	1	7	1	1	1
s022bm300599280799	f	4	2703.jpg	19	unpl	3	3	7	1	1
s022bm300599280799	f	4	sug_4009.JPG	20	sug	5	7	3	7	7
s022bm300599280799	f	4	9163.jpg	21	unpl	3	1	7	1	1
s022bm300599280799	f	4	fru_5515.JPG	22	fru	6	7	5	9	7
s022bm300599280799	f	4	2382.jpg	23	neu	2	9	5	3	1
s022bm300599280799	f	4	veg_0109.JPG	24	veg	7	7	5	7	7
s022bm300599280799	f	4	8496.jpg	25	pleas	1	9	9	7	1
s022bm300599280799	f	4	veg_0002.JPG	26	veg	7	9	7	9	9
s022bm300599280799	f	4	9250.jpg	27	unpl	3	1	9	1	1
s022bm300599280799	f	4	fat_0721.JPG	28	fat	4	9	5	7	7
s022bm300599280799	f	4	2071.jpg	29	pleas	1				
s022bm300599280799	f	4	fru_1902.JPG	30	fru	6	9	7	9	7
s022bm300599280799	f	4	2800.jpg	31	unpl	3	1	5	1	1
s022bm300599280799	f	4	2579.jpg	32	neu	2	7	7	7	3
s022bm300599280799	f	4	sug_0014.JPG	33	sug	5	9	3	9	3
s022bm300599280799	f	4	2075.jpg	34	pleas	1	9	1	5	1
s022bm300599280799	f	4	9254.jpg	35	unpl	3	1	7	5	1
s022bm300599280799	f	4	5621.jpg	36	pleas	1	5	7	3	1
s022bm300599280799	f	4	veg_0198.JPG	37	veg	7	7	5	7	7
s022bm300599280799	f	4	2900.jpg	38	unpl	3				
s022bm300599280799	f	4	2570.jpg	39	neu	2	3	7	1	1
s022bm300599280799	f	4	fru_0683.JPG	40	fru	6	5	1	5	1
s022bm300599280799	f	4	2390.jpg	41	neu	2	5	3	5	1
s022bm300599280799	f	4	fat_0107.JPG	42	fat	4	8	3	7	5
s022bm300599280799	f	4	8370.jpg	43	pleas	1	9	9	1	1
s022bm300599280799	f	4	2411.jpg	44	neu	2	9	1	9	1
s022bm300599280799	f	4	fru_5595.JPG	45	fru	6	7	5	9	9
s022bm300599280799	f	4	9421.jpg	46	unpl	3	1	5	1	1
s022bm300599280799	f	4	fru_5782.JPG	47	fru	6	9	5	9	7
s022bm300599280799	f	4	9530.jpg	48	unpl	3	1	5	1	1
s022bm300599280799	f	4	2580.jpg	49	neu	2	5	1	9	1
s022bm300599280799	f	4	veg_0125.JPG	50	veg	7	7	3	9	5
s022bm300599280799	f	4	8499.jpg	51	pleas	1	5	7	5	1
s022bm300599280799	f	4	9423.jpg	52	unpl	3	3	3	1	1
s022bm300599280799	f	4	fru_0593.JPG	53	fru	6	9	5	9	7
s022bm300599280799	f	4	9520.jpg	54	unpl	3	3	5	1	1
s022bm300599280799	f	4	sug_0116.JPG	55	sug	5	9	5	9	5
s022bm300599280799	f	4	2045.jpg	56	pleas	1	9	5	5	1
s022bm300599280799	f	4	fat_5557.JPG	57	fat	4	7	3	9	7
s022bm300599280799	f	4	2745.1.jpg	58	neu	2	7	3	9	1
s022bm300599280799	f	4	fat_0012.JPG	59	fat	4	7	3	9	1
s022bm300599280799	f	4	2347.jpg	60	pleas	1	9	3	3	1
s022ch080499160899	m	3	fru_0190.jpg	1	fru	6	7	3	7	7
s022ch080499160899	m	3	2308.jpg	2	neu	2	5	1	5	1
s022ch080499160899	m	3	2071.jpg	3	pleas	1	7	5	5	1
s022ch080499160899	m	3	veg_0281.jpg	4	veg	7	7	3	5	7
s022ch080499160899	m	3	2570.jpg	5	neu	2	5	3	5	1
s022ch080499160899	m	3	sug_0112.jpg	6	sug	5	9	7	7	7
s022ch080499160899	m	3	8499.jpg	7	pleas	1	9	9	3	1
s022ch080499160899	m	3	9254.jpg	8	unpl	3	1	9	1	1
s022ch080499160899	m	3	fat_0018.jpg	9	fat	4	9	5	5	9
s022ch080499160899	m	3	1722.jpg	10	pleas	1	7	3	5	1
s022ch080499160899	m	3	9530.jpg	11	unpl	3	1	3	3	1
s022ch080499160899	m	3	2745.1.jpg	12	neu	2	5	3	5	3
s022ch080499160899	m	3	fru_0384.jpg	13	fru	6	5	3	5	7
s022ch080499160899	m	3	2038.jpg	14	neu	2	3	1	5	1
s022ch080499160899	m	3	8185.jpg	15	pleas	1	1	7	9	1
s022ch080499160899	m	3	9423.jpg	16	unpl	3	1	7	1	1
s022ch080499160899	m	3	sug_0151.jpg	17	sug	5	5	3	5	7
s022ch080499160899	m	3	2045.jpg	18	pleas	1	7	3	5	1
s022ch080499160899	m	3	fru_5772.jpg	19	fru	6	5	3	5	5
s022ch080499160899	m	3	2579.jpg	20	neu	2	5	3	5	3
s022ch080499160899	m	3	fat_0036.jpg	21	fat	4	7	5	5	9
s022ch080499160899	m	3	veg_0048.JPG	22	veg	7	5	3	5	5
s022ch080499160899	m	3	2683.jpg	23	unpl	3	1	7	1	1
s022ch080499160899	m	3	8370.jpg	24	pleas	1	7	9	5	1
s022ch080499160899	m	3	2036.jpg	25	neu	2	5	3	5	5
s022ch080499160899	m	3	2800.jpg	26	unpl	3	1	5	1	1
s022ch080499160899	m	3	fru_5833.JPG	27	fru	6	7	3	5	7
s022ch080499160899	m	3	9250.jpg	28	unpl	3	1	5	3	1
s022ch080499160899	m	3	veg_0011.JPG	29	veg	7	7	3	5	7
s022ch080499160899	m	3	2095.jpg	30	unpl	3	1	5	1	1
s022ch080499160899	m	3	sug_0101.jpg	31	sug	5	5	3	6	6
s022ch080499160899	m	3	1710.jpg	32	pleas	1	7	3	5	1
s022ch080499160899	m	3	sug_0043.jpg	33	sug	5	6	3	5	7
s022ch080499160899	m	3	8490.jpg	34	pleas	1	9	7	7	1
s022ch080499160899	m	3	fat_0055.jpg	35	fat	4	7	3	5	8
s022ch080499160899	m	3	9520.jpg	36	unpl	3	2	7	5	1
